ENTREZID,L1000,SYMBOL,ALIAS
7088,TLE1,TLE1,TLE1
226,ALDOA,ALDOA,ALDA
226,ALDOA,ALDOA,GSD12
226,ALDOA,ALDOA,HEL-S-87p
226,ALDOA,ALDOA,ALDOA
27109,ATP5S,DMAC2L,ATP5S
27109,ATP5S,DMAC2L,ATPW
27109,ATP5S,DMAC2L,FB
27109,ATP5S,DMAC2L,HSU79253
27109,ATP5S,DMAC2L,DMAC2L
89910,UBE3B,UBE3B,BPIDS
89910,UBE3B,UBE3B,KOS
89910,UBE3B,UBE3B,UBE3B
4172,MCM3,MCM3,HCC5
4172,MCM3,MCM3,P1-MCM3
4172,MCM3,MCM3,P1.h
4172,MCM3,MCM3,RLFB
4172,MCM3,MCM3,MCM3
5696,PSMB8,PSMB8,ALDD
5696,PSMB8,PSMB8,D6S216
5696,PSMB8,PSMB8,D6S216E
5696,PSMB8,PSMB8,JMP
5696,PSMB8,PSMB8,LMP7
5696,PSMB8,PSMB8,NKJO
5696,PSMB8,PSMB8,PRAAS1
5696,PSMB8,PSMB8,PSMB5i
5696,PSMB8,PSMB8,RING10
5696,PSMB8,PSMB8,PSMB8
2817,GPC1,GPC1,glypican
2817,GPC1,GPC1,GPC1
6195,RPS6KA1,RPS6KA1,HU-1
6195,RPS6KA1,RPS6KA1,MAPKAPK1
6195,RPS6KA1,RPS6KA1,MAPKAPK1A
6195,RPS6KA1,RPS6KA1,RSK
6195,RPS6KA1,RPS6KA1,RSK1
6195,RPS6KA1,RPS6KA1,p90Rsk
6195,RPS6KA1,RPS6KA1,RPS6KA1
7165,TPD52L2,TPD52L2,D54
7165,TPD52L2,TPD52L2,TPD54
7165,TPD52L2,TPD52L2,TPD52L2
5986,RFNG,RFNG,RFNG
9712,USP6NL,USP6NL,RNTRE
9712,USP6NL,USP6NL,TRE2NL
9712,USP6NL,USP6NL,USP6NL-IT1
9712,USP6NL,USP6NL,USP6NL
54386,TERF2IP,TERF2IP,DRIP5
54386,TERF2IP,TERF2IP,RAP1
54386,TERF2IP,TERF2IP,TERF2IP
5547,PRCP,PRCP,HUMPCP
5547,PRCP,PRCP,PCP
5547,PRCP,PRCP,PRCP
10276,NET1,NET1,ARHGEF8
10276,NET1,NET1,NET1A
10276,NET1,NET1,NET1
23522,KAT6B,KAT6B,GTPTS
23522,KAT6B,KAT6B,MORF
23522,KAT6B,KAT6B,MOZ2
23522,KAT6B,KAT6B,MYST4
23522,KAT6B,KAT6B,ZC2HC6B
23522,KAT6B,KAT6B,qkf
23522,KAT6B,KAT6B,querkopf
23522,KAT6B,KAT6B,KAT6B
27336,HTATSF1,HTATSF1,TAT-SF1
27336,HTATSF1,HTATSF1,TATSF1
27336,HTATSF1,HTATSF1,dJ196E23.2
27336,HTATSF1,HTATSF1,HTATSF1
701,BUB1B,BUB1B,BUB1beta
701,BUB1B,BUB1B,BUBR1
701,BUB1B,BUB1B,Bub1A
701,BUB1B,BUB1B,MAD3L
701,BUB1B,BUB1B,MVA1
701,BUB1B,BUB1B,SSK1
701,BUB1B,BUB1B,hBUBR1
701,BUB1B,BUB1B,BUB1B
9552,SPAG7,SPAG7,ACRP
9552,SPAG7,SPAG7,FSA-1
9552,SPAG7,SPAG7,SPAG7
7168,TPM1,TPM1,C15orf13
7168,TPM1,TPM1,CMD1Y
7168,TPM1,TPM1,CMH3
7168,TPM1,TPM1,HEL-S-265
7168,TPM1,TPM1,HTM-alpha
7168,TPM1,TPM1,LVNC9
7168,TPM1,TPM1,TMSA
7168,TPM1,TPM1,TPM1
25839,COG4,COG4,CDG2J
25839,COG4,COG4,COD1
25839,COG4,COG4,SWILS
25839,COG4,COG4,COG4
23011,RAB21,RAB21,RAB21
2946,GSTM2,GSTM2,GST4
2946,GSTM2,GSTM2,GSTM
2946,GSTM2,GSTM2,GSTM2-2
2946,GSTM2,GSTM2,GTHMUS
2946,GSTM2,GSTM2,GSTM2
54505,DHX29,DHX29,DDX29
54505,DHX29,DHX29,DHX29
58478,ENOPH1,ENOPH1,E1
58478,ENOPH1,ENOPH1,MASA
58478,ENOPH1,ENOPH1,MST145
58478,ENOPH1,ENOPH1,mtnC
58478,ENOPH1,ENOPH1,ENOPH1
3303,HSPA1A,HSPA1A,HEL-S-103
3303,HSPA1A,HSPA1A,HSP70-1
3303,HSPA1A,HSPA1A,HSP70-1A
3303,HSPA1A,HSPA1A,HSP70-2
3303,HSPA1A,HSPA1A,HSP70.1
3303,HSPA1A,HSPA1A,HSP70.2
3303,HSPA1A,HSPA1A,HSP70I
3303,HSPA1A,HSPA1A,HSP72
3303,HSPA1A,HSPA1A,HSPA1
3303,HSPA1A,HSPA1A,HSPA1A
2958,GTF2A2,GTF2A2,HsT18745
2958,GTF2A2,GTF2A2,T18745
2958,GTF2A2,GTF2A2,TF2A2
2958,GTF2A2,GTF2A2,TFIIA
2958,GTF2A2,GTF2A2,TFIIA-12
2958,GTF2A2,GTF2A2,TFIIA-gamma
2958,GTF2A2,GTF2A2,TFIIAS
2958,GTF2A2,GTF2A2,GTF2A2
11004,KIF2C,KIF2C,CT139
11004,KIF2C,KIF2C,KNSL6
11004,KIF2C,KIF2C,MCAK
11004,KIF2C,KIF2C,KIF2C
7994,KAT6A,KAT6A,ARTHS
7994,KAT6A,KAT6A,MOZ
7994,KAT6A,KAT6A,MRD32
7994,KAT6A,KAT6A,MYST-3
7994,KAT6A,KAT6A,MYST3
7994,KAT6A,KAT6A,RUNXBP2
7994,KAT6A,KAT6A,ZC2HC6A
7994,KAT6A,KAT6A,ZNF220
7994,KAT6A,KAT6A,KAT6A
63874,ABHD4,ABHD4,ABH4
63874,ABHD4,ABHD4,ABHD4
7020,TFAP2A,TFAP2A,AP-2
7020,TFAP2A,TFAP2A,AP-2alpha
7020,TFAP2A,TFAP2A,AP2TF
7020,TFAP2A,TFAP2A,BOFS
7020,TFAP2A,TFAP2A,TFAP2
7020,TFAP2A,TFAP2A,TFAP2A
9897,KIAA0196,WASHC5,KIAA0196
9897,KIAA0196,WASHC5,RTSC
9897,KIAA0196,WASHC5,RTSC1
9897,KIAA0196,WASHC5,SPG8
9897,KIAA0196,WASHC5,WASHC5
26064,RAI14,RAI14,NORPEG
26064,RAI14,RAI14,RAI13
26064,RAI14,RAI14,RAI14
6622,SNCA,SNCA,"NACP"
6622,SNCA,SNCA,PARK1
6622,SNCA,SNCA,PARK4
6622,SNCA,SNCA,PD1
6622,SNCA,SNCA,SNCA
5018,OXA1L,OXA1L,OXA1
5018,OXA1L,OXA1L,OXA1L
54957,TXNL4B,TXNL4B,DLP
54957,TXNL4B,TXNL4B,Dim2
54957,TXNL4B,TXNL4B,TXNL4B
4891,SLC11A2,SLC11A2,AHMIO1
4891,SLC11A2,SLC11A2,DCT1
4891,SLC11A2,SLC11A2,DMT1
4891,SLC11A2,SLC11A2,NRAMP2
4891,SLC11A2,SLC11A2,SLC11A2
5788,PTPRC,PTPRC,B220
5788,PTPRC,PTPRC,CD45
5788,PTPRC,PTPRC,CD45R
5788,PTPRC,PTPRC,GP180
5788,PTPRC,PTPRC,L-CA
5788,PTPRC,PTPRC,LCA
5788,PTPRC,PTPRC,LY5
5788,PTPRC,PTPRC,T200
5788,PTPRC,PTPRC,PTPRC
8985,PLOD3,PLOD3,LH3
8985,PLOD3,PLOD3,PLOD3
5627,PROS1,PROS1,PROS
5627,PROS1,PROS1,PS21
5627,PROS1,PROS1,PS22
5627,PROS1,PROS1,PS23
5627,PROS1,PROS1,PS24
5627,PROS1,PROS1,PS25
5627,PROS1,PROS1,PSA
5627,PROS1,PROS1,THPH5
5627,PROS1,PROS1,THPH6
5627,PROS1,PROS1,PROS1
2064,ERBB2,ERBB2,CD340
2064,ERBB2,ERBB2,HER-2
2064,ERBB2,ERBB2,HER-2/neu
2064,ERBB2,ERBB2,HER2
2064,ERBB2,ERBB2,MLN 19
2064,ERBB2,ERBB2,NEU
2064,ERBB2,ERBB2,NGL
2064,ERBB2,ERBB2,TKR1
2064,ERBB2,ERBB2,ERBB2
5921,RASA1,RASA1,CM-AVM
5921,RASA1,RASA1,CMAVM
5921,RASA1,RASA1,CMAVM1
5921,RASA1,RASA1,GAP
5921,RASA1,RASA1,PKWS
5921,RASA1,RASA1,RASA
5921,RASA1,RASA1,RASGAP
5921,RASA1,RASA1,p120
5921,RASA1,RASA1,p120GAP
5921,RASA1,RASA1,p120RASGAP
5921,RASA1,RASA1,RASA1
481,ATP1B1,ATP1B1,ATP1B
481,ATP1B1,ATP1B1,ATP1B1
9134,CCNE2,CCNE2,CYCE2
9134,CCNE2,CCNE2,CCNE2
2771,GNAI2,GNAI2,GIP
2771,GNAI2,GNAI2,GNAI2B
2771,GNAI2,GNAI2,H_LUCA15.1
2771,GNAI2,GNAI2,H_LUCA16.1
2771,GNAI2,GNAI2,GNAI2
823,CAPN1,CAPN1,CANP
823,CAPN1,CAPN1,CANP1
823,CAPN1,CAPN1,CANPL1
823,CAPN1,CAPN1,SPG76
823,CAPN1,CAPN1,muCANP
823,CAPN1,CAPN1,muCL
823,CAPN1,CAPN1,CAPN1
8050,PDHX,PDHX,DLDBP
8050,PDHX,PDHX,E3BP
8050,PDHX,PDHX,OPDX
8050,PDHX,PDHX,PDHXD
8050,PDHX,PDHX,PDX1
8050,PDHX,PDHX,proX
8050,PDHX,PDHX,PDHX
3925,STMN1,STMN1,C1orf215
3925,STMN1,STMN1,LAP18
3925,STMN1,STMN1,Lag
3925,STMN1,STMN1,OP18
3925,STMN1,STMN1,PP17
3925,STMN1,STMN1,PP19
3925,STMN1,STMN1,PR22
3925,STMN1,STMN1,SMN
3925,STMN1,STMN1,STMN1
79073,TMEM109,TMEM109,TMEM109
6500,SKP1,SKP1,EMC19
6500,SKP1,SKP1,OCP-II
6500,SKP1,SKP1,OCP2
6500,SKP1,SKP1,SKP1A
6500,SKP1,SKP1,TCEB1L
6500,SKP1,SKP1,p19A
6500,SKP1,SKP1,SKP1
9246,UBE2L6,UBE2L6,RIG-B
9246,UBE2L6,UBE2L6,UBCH8
9246,UBE2L6,UBE2L6,UBE2L6
10237,SLC35B1,SLC35B1,UGTREL1
10237,SLC35B1,SLC35B1,SLC35B1
80204,FBXO11,FBXO11,FBX11
80204,FBXO11,FBXO11,IDDFBA
80204,FBXO11,FBXO11,PRMT9
80204,FBXO11,FBXO11,UBR6
80204,FBXO11,FBXO11,UG063H01
80204,FBXO11,FBXO11,VIT1
80204,FBXO11,FBXO11,FBXO11
2048,EPHB2,EPHB2,BDPLT22
2048,EPHB2,EPHB2,CAPB
2048,EPHB2,EPHB2,DRT
2048,EPHB2,EPHB2,EK5
2048,EPHB2,EPHB2,EPHT3
2048,EPHB2,EPHB2,ERK
2048,EPHB2,EPHB2,Hek5
2048,EPHB2,EPHB2,PCBC
2048,EPHB2,EPHB2,Tyro5
2048,EPHB2,EPHB2,EPHB2
5058,PAK1,PAK1,IDDMSSD
5058,PAK1,PAK1,PAKalpha
5058,PAK1,PAK1,alpha-PAK
5058,PAK1,PAK1,p65-PAK
5058,PAK1,PAK1,PAK1
7358,UGDH,UGDH,EIEE84
7358,UGDH,UGDH,GDH
7358,UGDH,UGDH,UDP-GlcDH
7358,UGDH,UGDH,UDPGDH
7358,UGDH,UGDH,UGD
7358,UGDH,UGDH,UGDH
5255,PHKA1,PHKA1,PHKA
5255,PHKA1,PHKA1,PHKA1
26993,AKAP8L,AKAP8L,HA95
26993,AKAP8L,AKAP8L,HAP95
26993,AKAP8L,AKAP8L,"NAKAP"
26993,AKAP8L,AKAP8L,"NAKAP95"
26993,AKAP8L,AKAP8L,AKAP8L
5654,HTRA1,HTRA1,ARMD7
5654,HTRA1,HTRA1,CADASIL2
5654,HTRA1,HTRA1,CARASIL
5654,HTRA1,HTRA1,HtrA
5654,HTRA1,HTRA1,L56
5654,HTRA1,HTRA1,ORF480
5654,HTRA1,HTRA1,PRSS11
5654,HTRA1,HTRA1,HTRA1
1983,EIF5,EIF5,EIF-5
1983,EIF5,EIF5,EIF-5A
1983,EIF5,EIF5,EIF5
10962,MLLT11,MLLT11,AF1Q
10962,MLLT11,MLLT11,MLLT11
1277,COL1A1,COL1A1,CAFYD
1277,COL1A1,COL1A1,EDSARTH1
1277,COL1A1,COL1A1,EDSC
1277,COL1A1,COL1A1,OI1
1277,COL1A1,COL1A1,OI2
1277,COL1A1,COL1A1,OI3
1277,COL1A1,COL1A1,OI4
1277,COL1A1,COL1A1,COL1A1
2769,GNA15,GNA15,GNA16
2769,GNA15,GNA15,GNA15
230,ALDOC,ALDOC,ALDC
230,ALDOC,ALDOC,ALDOC
1212,CLTB,CLTB,LCB
1212,CLTB,CLTB,CLTB
960,CD44,CD44,CDW44
960,CD44,CD44,CSPG8
960,CD44,CD44,ECMR-III
960,CD44,CD44,HCELL
960,CD44,CD44,HUTCH-I
960,CD44,CD44,IN
960,CD44,CD44,LHR
960,CD44,CD44,MC56
960,CD44,CD44,MDU2
960,CD44,CD44,MDU3
960,CD44,CD44,MIC4
960,CD44,CD44,Pgp1
960,CD44,CD44,CD44
2309,FOXO3,FOXO3,AF6q21
2309,FOXO3,FOXO3,FKHRL1
2309,FOXO3,FOXO3,FKHRL1P2
2309,FOXO3,FOXO3,FOXO2
2309,FOXO3,FOXO3,FOXO3A
2309,FOXO3,FOXO3,FOXO3
10049,DNAJB6,DNAJB6,DJ4
10049,DNAJB6,DNAJB6,DnaJ
10049,DNAJB6,DNAJB6,HHDJ1
10049,DNAJB6,DNAJB6,HSJ-2
10049,DNAJB6,DNAJB6,HSJ2
10049,DNAJB6,DNAJB6,LGMD1D
10049,DNAJB6,DNAJB6,LGMD1E
10049,DNAJB6,DNAJB6,LGMDD1
10049,DNAJB6,DNAJB6,MRJ
10049,DNAJB6,DNAJB6,MSJ-1
10049,DNAJB6,DNAJB6,DNAJB6
3416,IDE,IDE,INSULYSIN
3416,IDE,IDE,IDE
4783,NFIL3,NFIL3,E4BP4
4783,NFIL3,NFIL3,IL3BP1
4783,NFIL3,NFIL3,NF-IL3A
4783,NFIL3,NFIL3,NFIL3A
4783,NFIL3,NFIL3,NFIL3
9641,IKBKE,IKBKE,IKK-E
9641,IKBKE,IKBKE,IKK-i
9641,IKBKE,IKBKE,IKKE
9641,IKBKE,IKBKE,IKKI
9641,IKBKE,IKBKE,IKBKE
6894,TARBP1,TARBP1,TRM3
6894,TARBP1,TARBP1,TRMT3
6894,TARBP1,TARBP1,TRP-185
6894,TARBP1,TARBP1,TRP185
6894,TARBP1,TARBP1,TARBP1
5529,PPP2R5E,PPP2R5E,B56E
5529,PPP2R5E,PPP2R5E,B56epsilon
5529,PPP2R5E,PPP2R5E,PPP2R5E
57761,TRIB3,TRIB3,C20orf97
57761,TRIB3,TRIB3,NIPK
57761,TRIB3,TRIB3,SINK
57761,TRIB3,TRIB3,SKIP3
57761,TRIB3,TRIB3,TRB3
57761,TRIB3,TRIB3,TRIB3
22887,FOXJ3,FOXJ3,FOXJ3
1759,DNM1,DNM1,DNM
1759,DNM1,DNM1,EIEE31
1759,DNM1,DNM1,DNM1
11072,DUSP14,DUSP14,MKP-L
11072,DUSP14,DUSP14,MKP6
11072,DUSP14,DUSP14,DUSP14
581,BAX,BAX,BCL2L4
581,BAX,BAX,BAX
4850,CNOT4,CNOT4,CLONE243
4850,CNOT4,CNOT4,NOT4
4850,CNOT4,CNOT4,NOT4H
4850,CNOT4,CNOT4,CNOT4
22823,MTF2,MTF2,M96
22823,MTF2,MTF2,PCL2
22823,MTF2,MTF2,TDRD19A
22823,MTF2,MTF2,dJ976O13.2
22823,MTF2,MTF2,MTF2
10051,SMC4,SMC4,CAP-C
10051,SMC4,SMC4,CAPC
10051,SMC4,SMC4,SMC-4
10051,SMC4,SMC4,SMC4L1
10051,SMC4,SMC4,SMC4
10013,HDAC6,HDAC6,CPBHM
10013,HDAC6,HDAC6,HD6
10013,HDAC6,HDAC6,JM21
10013,HDAC6,HDAC6,PPP1R90
10013,HDAC6,HDAC6,HDAC6
10206,TRIM13,TRIM13,CAR
10206,TRIM13,TRIM13,DLEU5
10206,TRIM13,TRIM13,LEU5
10206,TRIM13,TRIM13,RFP2
10206,TRIM13,TRIM13,RNF77
10206,TRIM13,TRIM13,TRIM13
84890,ADO,ADO,C10orf22
84890,ADO,ADO,ADO
66008,TRAK2,TRAK2,ALS2CR3
66008,TRAK2,TRAK2,CALS-C
66008,TRAK2,TRAK2,GRIF-1
66008,TRAK2,TRAK2,GRIF1
66008,TRAK2,TRAK2,MILT2
66008,TRAK2,TRAK2,OIP98
66008,TRAK2,TRAK2,TRAK2
10007,GNPDA1,GNPDA1,GNP1
10007,GNPDA1,GNPDA1,GNPDA
10007,GNPDA1,GNPDA1,GNPI
10007,GNPDA1,GNPDA1,GPI
10007,GNPDA1,GNPDA1,HLN
10007,GNPDA1,GNPDA1,GNPDA1
976,ADGRE5,ADGRE5,CD97
976,ADGRE5,ADGRE5,TM7LN1
976,ADGRE5,ADGRE5,ADGRE5
5827,PXMP2,PXMP2,MPV17L3
5827,PXMP2,PXMP2,PMP22
5827,PXMP2,PXMP2,PXMP2
29978,UBQLN2,UBQLN2,ALS15
29978,UBQLN2,UBQLN2,CHAP1
29978,UBQLN2,UBQLN2,DSK2
29978,UBQLN2,UBQLN2,HRIHFB2157
29978,UBQLN2,UBQLN2,N4BP4
29978,UBQLN2,UBQLN2,PLIC2
29978,UBQLN2,UBQLN2,UBQLN2
10557,RPP38,RPP38,RPP38
9761,MLEC,MLEC,KIAA0152
9761,MLEC,MLEC,MLEC
10973,ASCC3,ASCC3,ASC1p200
10973,ASCC3,ASCC3,HELIC1
10973,ASCC3,ASCC3,RNAH
10973,ASCC3,ASCC3,ASCC3
51116,MRPS2,MRPS2,CGI-91
51116,MRPS2,MRPS2,COXPD36
51116,MRPS2,MRPS2,MRP-S2
51116,MRPS2,MRPS2,S2mt
51116,MRPS2,MRPS2,MRPS2
55179,FAIM,FAIM,FAIM1
55179,FAIM,FAIM,FAIM
55608,ANKRD10,ANKRD10,ANKRD10
6603,SMARCD2,SMARCD2,BAF60B
6603,SMARCD2,SMARCD2,CRACD2
6603,SMARCD2,SMARCD2,PRO2451
6603,SMARCD2,SMARCD2,Rsc6p
6603,SMARCD2,SMARCD2,SGD2
6603,SMARCD2,SMARCD2,SMARCD2
2534,FYN,FYN,SLK
2534,FYN,FYN,SYN
2534,FYN,FYN,p59-FYN
2534,FYN,FYN,FYN
10131,TRAP1,TRAP1,HSP 75
10131,TRAP1,TRAP1,HSP75
10131,TRAP1,TRAP1,HSP90L
10131,TRAP1,TRAP1,TRAP-1
10131,TRAP1,TRAP1,TRAP1
9854,C2CD2L,C2CD2L,DLNB23
9854,C2CD2L,C2CD2L,TMEM24
9854,C2CD2L,C2CD2L,C2CD2L
6464,SHC1,SHC1,SHC
6464,SHC1,SHC1,SHCA
6464,SHC1,SHC1,SHC1
9183,ZW10,ZW10,HZW10
9183,ZW10,ZW10,KNTC1AP
9183,ZW10,ZW10,ZW10
4792,NFKBIA,NFKBIA,EDAID2
4792,NFKBIA,NFKBIA,IKBA
4792,NFKBIA,NFKBIA,MAD-3
4792,NFKBIA,NFKBIA,NFKBI
4792,NFKBIA,NFKBIA,NFKBIA
8878,SQSTM1,SQSTM1,A170
8878,SQSTM1,SQSTM1,DMRV
8878,SQSTM1,SQSTM1,FTDALS3
8878,SQSTM1,SQSTM1,"NADGP"
8878,SQSTM1,SQSTM1,OSIL
8878,SQSTM1,SQSTM1,PDB3
8878,SQSTM1,SQSTM1,ZIP3
8878,SQSTM1,SQSTM1,p60
8878,SQSTM1,SQSTM1,p62
8878,SQSTM1,SQSTM1,p62B
8878,SQSTM1,SQSTM1,SQSTM1
1399,CRKL,CRKL,CRKL
55748,CNDP2,CNDP2,CN2
55748,CNDP2,CNDP2,CPGL
55748,CNDP2,CNDP2,HEL-S-13
55748,CNDP2,CNDP2,HsT2298
55748,CNDP2,CNDP2,PEPA
55748,CNDP2,CNDP2,CNDP2
64943,NT5DC2,NT5DC2,NT5DC2
50813,COPS7A,COPS7A,CSN7
50813,COPS7A,COPS7A,CSN7A
50813,COPS7A,COPS7A,SGN7a
50813,COPS7A,COPS7A,COPS7A
8480,RAE1,RAE1,Gle2
8480,RAE1,RAE1,MIG14
8480,RAE1,RAE1,MRNP41
8480,RAE1,RAE1,Mnrp41
8480,RAE1,RAE1,dJ481F12.3
8480,RAE1,RAE1,dJ800J21.1
8480,RAE1,RAE1,RAE1
10969,EBNA1BP2,EBNA1BP2,EBP2
10969,EBNA1BP2,EBNA1BP2,NOBP
10969,EBNA1BP2,EBNA1BP2,P40
10969,EBNA1BP2,EBNA1BP2,EBNA1BP2
949,SCARB1,SCARB1,CD36L1
949,SCARB1,SCARB1,CLA-1
949,SCARB1,SCARB1,CLA1
949,SCARB1,SCARB1,HDLQTL6
949,SCARB1,SCARB1,SR-BI
949,SCARB1,SCARB1,SRB1
949,SCARB1,SCARB1,SCARB1
22883,CLSTN1,CLSTN1,ALC-ALPHA
22883,CLSTN1,CLSTN1,CDHR12
22883,CLSTN1,CLSTN1,CST-1
22883,CLSTN1,CLSTN1,CSTN1
22883,CLSTN1,CLSTN1,PIK3CD
22883,CLSTN1,CLSTN1,XB31alpha
22883,CLSTN1,CLSTN1,alcalpha1
22883,CLSTN1,CLSTN1,alcalpha2
22883,CLSTN1,CLSTN1,CLSTN1
10146,G3BP1,G3BP1,G3BP
10146,G3BP1,G3BP1,HDH-VIII
10146,G3BP1,G3BP1,G3BP1
25966,C2CD2,C2CD2,C21orf25
25966,C2CD2,C2CD2,C21orf258
25966,C2CD2,C2CD2,TMEM24L
25966,C2CD2,C2CD2,C2CD2
51071,DERA,DERA,CGI-26
51071,DERA,DERA,DEOC
51071,DERA,DERA,DERA
147179,WIPF2,WIPF2,WICH
147179,WIPF2,WIPF2,WIRE
147179,WIPF2,WIPF2,WIPF2
3206,HOXA10,HOXA10,HOX1
3206,HOXA10,HOXA10,HOX1.8
3206,HOXA10,HOXA10,HOX1H
3206,HOXA10,HOXA10,PL
3206,HOXA10,HOXA10,HOXA10
2264,FGFR4,FGFR4,CD334
2264,FGFR4,FGFR4,JTK2
2264,FGFR4,FGFR4,TKF
2264,FGFR4,FGFR4,FGFR4
30836,DNTTIP2,DNTTIP2,ERBP
30836,DNTTIP2,DNTTIP2,FCF2
30836,DNTTIP2,DNTTIP2,HSU15552
30836,DNTTIP2,DNTTIP2,LPTS-RP2
30836,DNTTIP2,DNTTIP2,TdIF2
30836,DNTTIP2,DNTTIP2,DNTTIP2
2356,FPGS,FPGS,FPGS
10857,PGRMC1,PGRMC1,Dap1
10857,PGRMC1,PGRMC1,HPR6.6
10857,PGRMC1,PGRMC1,IZA
10857,PGRMC1,PGRMC1,MPR
10857,PGRMC1,PGRMC1,PGRMC1
64781,CERK,CERK,LK4
64781,CERK,CERK,dA59H18.2
64781,CERK,CERK,dA59H18.3
64781,CERK,CERK,hCERK
64781,CERK,CERK,CERK
23530,NNT,NNT,GCCD4
23530,NNT,NNT,NNT
6443,SGCB,SGCB,A3b
6443,SGCB,SGCB,LGMD2E
6443,SGCB,SGCB,LGMDR4
6443,SGCB,SGCB,SGC
6443,SGCB,SGCB,SGCB
7048,TGFBR2,TGFBR2,AAT3
7048,TGFBR2,TGFBR2,FAA3
7048,TGFBR2,TGFBR2,LDS1B
7048,TGFBR2,TGFBR2,LDS2
7048,TGFBR2,TGFBR2,LDS2B
7048,TGFBR2,TGFBR2,MFS2
7048,TGFBR2,TGFBR2,RIIC
7048,TGFBR2,TGFBR2,TAAD2
7048,TGFBR2,TGFBR2,TBR-ii
7048,TGFBR2,TGFBR2,TBRII
7048,TGFBR2,TGFBR2,TGFR-2
7048,TGFBR2,TGFBR2,TGFbeta-RII
7048,TGFBR2,TGFBR2,TGFBR2
51382,ATP6V1D,ATP6V1D,ATP6M
51382,ATP6V1D,ATP6V1D,VATD
51382,ATP6V1D,ATP6V1D,VMA8
51382,ATP6V1D,ATP6V1D,ATP6V1D
23410,SIRT3,SIRT3,SIR2L3
23410,SIRT3,SIRT3,SIRT3
2961,GTF2E2,GTF2E2,FE
2961,GTF2E2,GTF2E2,TF2E2
2961,GTF2E2,GTF2E2,TFIIE-B
2961,GTF2E2,GTF2E2,TTD6
2961,GTF2E2,GTF2E2,GTF2E2
10038,PARP2,PARP2,ADPRT2
10038,PARP2,PARP2,ADPRTL2
10038,PARP2,PARP2,ADPRTL3
10038,PARP2,PARP2,ARTD2
10038,PARP2,PARP2,PARP-2
10038,PARP2,PARP2,pADPRT-2
10038,PARP2,PARP2,PARP2
3638,INSIG1,INSIG1,CL6
3638,INSIG1,INSIG1,INSIG1
10150,MBNL2,MBNL2,MBLL
10150,MBNL2,MBNL2,MBLL39
10150,MBNL2,MBNL2,PRO2032
10150,MBNL2,MBNL2,MBNL2
9805,SCRN1,SCRN1,SES1
9805,SCRN1,SCRN1,SCRN1
3682,ITGAE,ITGAE,CD103
3682,ITGAE,ITGAE,HUMINAE
3682,ITGAE,ITGAE,ITGAE
1022,CDK7,CDK7,CAK
1022,CDK7,CDK7,CAK1
1022,CDK7,CDK7,CDKN7
1022,CDK7,CDK7,HCAK
1022,CDK7,CDK7,MO15
1022,CDK7,CDK7,STK1
1022,CDK7,CDK7,p39MO15
1022,CDK7,CDK7,CDK7
4651,MYO10,MYO10,MYO10
9217,VAPB,VAPB,ALS8
9217,VAPB,VAPB,VAMP-B
9217,VAPB,VAPB,VAP-B
9217,VAPB,VAPB,VAPB
873,CBR1,CBR1,CBR
873,CBR1,CBR1,PG-9-KR
873,CBR1,CBR1,SDR21C1
873,CBR1,CBR1,hCBR1
873,CBR1,CBR1,CBR1
23386,NUDCD3,NUDCD3,NudCL
23386,NUDCD3,NUDCD3,NUDCD3
6813,STXBP2,STXBP2,FHL5
6813,STXBP2,STXBP2,Hunc18b
6813,STXBP2,STXBP2,MUNC18-2
6813,STXBP2,STXBP2,UNC18-2
6813,STXBP2,STXBP2,UNC18B
6813,STXBP2,STXBP2,pp10122
6813,STXBP2,STXBP2,STXBP2
10489,LRRC41,LRRC41,MUF1
10489,LRRC41,LRRC41,PP7759
10489,LRRC41,LRRC41,LRRC41
5831,PYCR1,PYCR1,ARCL2B
5831,PYCR1,PYCR1,ARCL3B
5831,PYCR1,PYCR1,P5C
5831,PYCR1,PYCR1,P5CR
5831,PYCR1,PYCR1,PIG45
5831,PYCR1,PYCR1,PP222
5831,PYCR1,PYCR1,PRO3
5831,PYCR1,PYCR1,PYCR
5831,PYCR1,PYCR1,PYCR1
81544,GDPD5,GDPD5,GDE2
81544,GDPD5,GDPD5,PP1665
81544,GDPD5,GDPD5,GDPD5
6659,SOX4,SOX4,CSS10
6659,SOX4,SOX4,EVI16
6659,SOX4,SOX4,SOX4
1950,EGF,EGF,HOMG4
1950,EGF,EGF,URG
1950,EGF,EGF,EGF
9926,LPGAT1,LPGAT1,FAM34A
9926,LPGAT1,LPGAT1,FAM34A1
9926,LPGAT1,LPGAT1,NET8
9926,LPGAT1,LPGAT1,LPGAT1
10493,VAT1,VAT1,VATI
10493,VAT1,VAT1,VAT1
54438,GFOD1,GFOD1,ADG-90
54438,GFOD1,GFOD1,C6orf114
54438,GFOD1,GFOD1,GFOD1
1017,CDK2,CDK2,CDKN2
1017,CDK2,CDK2,p33(CDK2)
1017,CDK2,CDK2,CDK2
813,CALU,CALU,CALU
8318,CDC45,CDC45,CDC45L
8318,CDC45,CDC45,CDC45L2
8318,CDC45,CDC45,MGORS7
8318,CDC45,CDC45,PORC-PI-1
8318,CDC45,CDC45,CDC45
5889,RAD51C,RAD51C,BROVCA3
5889,RAD51C,RAD51C,FANCO
5889,RAD51C,RAD51C,R51H3
